product_id,slug,name,category,subcategory,short_desc,cover_image_url,price_usd,compare_at_price,discount_percent,savings_usd,price_label,compare_at_label,savings_label,intent,tags,compatibility,sample_available,sample_link,execution_mode,market_type,risk_level,risk_badge,disclosure_required,disclosure_text_short,disclosure_version,disclosure_ack_text,disclosure_ack_required,lead_magnet,email_capture_required,status,product_page_url,checkout_url,success_page_url,download_page_url,stripe_lookup_key,checkout_api_endpoint,download_api_endpoint,disclosure_api_endpoint,cta_label,cta_secondary_label
AA-PRM-HRE-INTERVIEW-SUITE-084,prompt-interview-guide-suite,Interview Guide Prompt Suite,prompt,prompt_suite,Chained prompts for structured interview question generation and evaluation rubrics,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Interview%20Guide%20Prompt%20Suite,29,39,26,10,Now $29,Was $39,Save $10 (26% off),MOFU,hr | interviewing | recruiting | evaluation | hiring,openai | anthropic | cursor,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/prompt-interview-guide-suite,https://buy.stripe.com/3cIfZh3aHeRacBr2GOaMU1t,https://app.agentartifacts.io/success?product_id=AA-PRM-HRE-INTERVIEW-SUITE-084,https://app.agentartifacts.io/success?product_id=AA-PRM-HRE-INTERVIEW-SUITE-084#downloads,AA-PRM-HRE-INTERVIEW-SUITE-084,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-SKL-HRE-SCREENINGPRO-085,skill-candidate-screening-pro,Candidate Screening Skill,skill,tool_call_spec,"Structured skill for CV parsing, requirement matching, and shortlist generation",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Candidate%20Screening%20Skill,99,129,23,30,Now $99,Was $129,Save $30 (23% off),MOFU,hr | screening | recruiting | cv | ats,openai | anthropic | langchain,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/skill-candidate-screening-pro,https://buy.stripe.com/bJeeVdh1xeRabxn6X4aMU1u,https://app.agentartifacts.io/success?product_id=AA-SKL-HRE-SCREENINGPRO-085,https://app.agentartifacts.io/success?product_id=AA-SKL-HRE-SCREENINGPRO-085#downloads,AA-SKL-HRE-SCREENINGPRO-085,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-SKL-HRE-PERFREV-PRO-086,skill-performance-review-pro,Performance Review Skill,skill,workflow_skill,Skill for drafting structured performance reviews from manager notes and goal data,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Performance%20Review%20Skill,89,119,25,30,Now $89,Was $119,Save $30 (25% off),MOFU,hr | performance review | feedback | goals | okr,openai | anthropic,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/skill-performance-review-pro,https://buy.stripe.com/bJebJ126D10k8lba9gaMU1v,https://app.agentartifacts.io/success?product_id=AA-SKL-HRE-PERFREV-PRO-086,https://app.agentartifacts.io/success?product_id=AA-SKL-HRE-PERFREV-PRO-086#downloads,AA-SKL-HRE-PERFREV-PRO-086,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-AGT-HRE-ONBOARD-PRO-087,agent-employee-onboarding-pro,Employee Onboarding Agent,agent,workflow_agent,"Guides new hires through onboarding: policy docs, team intros, tool setup, and check-ins",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Employee%20Onboarding%20Agent,449,599,25,150,Now $449,Was $599,Save $150 (25% off),BOFU,hr | onboarding | employee experience | automation,openai | anthropic | langchain,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/agent-employee-onboarding-pro,https://buy.stripe.com/eVq3cv3aHdN6dFv6X4aMU1w,https://app.agentartifacts.io/success?product_id=AA-AGT-HRE-ONBOARD-PRO-087,https://app.agentartifacts.io/success?product_id=AA-AGT-HRE-ONBOARD-PRO-087#downloads,AA-AGT-HRE-ONBOARD-PRO-087,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-AGT-HRE-RECRUIT-PRO-088,agent-recruiting-ops-pro,Recruiting Ops Agent,agent,vertical_agent,"End-to-end recruiting agent: sourcing, screening, scheduling, and offer generation",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Recruiting%20Ops%20Agent,599,799,25,200,Now $599,Was $799,Save $200 (25% off),BOFU,hr | recruiting | talent acquisition | sourcing | scheduling,openai | anthropic | langchain,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/agent-recruiting-ops-pro,https://buy.stripe.com/6oUcN58v1eRa44VchoaMU1x,https://app.agentartifacts.io/success?product_id=AA-AGT-HRE-RECRUIT-PRO-088,https://app.agentartifacts.io/success?product_id=AA-AGT-HRE-RECRUIT-PRO-088#downloads,AA-AGT-HRE-RECRUIT-PRO-088,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-UTL-HRE-HRSCHEMA-CORE-089,utility-hr-data-schema-core,HR Data Schema Pack,utility,json_schema_pack,"JSON schemas for employees, roles, compensation bands, and performance cycles",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=HR%20Data%20Schema%20Pack,69,89,22,20,Now $69,Was $89,Save $20 (22% off),MOFU,hr | json schema | data model | hris | compensation,openai | anthropic | langchain,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/utility-hr-data-schema-core,https://buy.stripe.com/6oU7sLbHdeRa1WN2GOaMU1y,https://app.agentartifacts.io/success?product_id=AA-UTL-HRE-HRSCHEMA-CORE-089,https://app.agentartifacts.io/success?product_id=AA-UTL-HRE-HRSCHEMA-CORE-089#downloads,AA-UTL-HRE-HRSCHEMA-CORE-089,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-UTL-HRE-POLICYTPL-CORE-090,utility-hr-policy-templates,HR Policy Templates,utility,memory_templates,"Structured Markdown templates for PTO, remote work, code of conduct, and review policies",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=HR%20Policy%20Templates,59,79,25,20,Now $59,Was $79,Save $20 (25% off),MOFU,hr | policy | templates | documentation | compliance,openai | anthropic,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/utility-hr-policy-templates,https://buy.stripe.com/5kQ8wP7qXeRa6d30yGaMU1z,https://app.agentartifacts.io/success?product_id=AA-UTL-HRE-POLICYTPL-CORE-090,https://app.agentartifacts.io/success?product_id=AA-UTL-HRE-POLICYTPL-CORE-090#downloads,AA-UTL-HRE-POLICYTPL-CORE-090,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-DOC-HRE-PLAYBOOK-CORE-091,doc-hr-ai-playbook,HR AI Playbook,doc,playbook,"Guide for deploying AI in HR: recruiting automation, performance reviews, and compliance",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=HR%20AI%20Playbook,49,69,29,20,Now $49,Was $69,Save $20 (29% off),TOFU,hr | playbook | ai | automation | talent,openai | anthropic,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/doc-hr-ai-playbook,https://buy.stripe.com/9B6aEX12zaAU0SJdlsaMU1A,https://app.agentartifacts.io/success?product_id=AA-DOC-HRE-PLAYBOOK-CORE-091,https://app.agentartifacts.io/success?product_id=AA-DOC-HRE-PLAYBOOK-CORE-091#downloads,AA-DOC-HRE-PLAYBOOK-CORE-091,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-PRM-HRE-ENGAGEMENT-BASE-092,prompt-employee-engagement-base,Employee Engagement Prompt Pack,prompt,prompt_pack,"Prompts for pulse surveys, recognition messages, and team communication templates",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Employee%20Engagement%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,hr | engagement | employee | culture | communication,openai | anthropic | cursor,N,,none,none,low,General,N,,,,N,N,N,draft,https://app.agentartifacts.io/products/prompt-employee-engagement-base,https://buy.stripe.com/4gMaEX26DeRaatj5T0aMU1B,https://app.agentartifacts.io/success?product_id=AA-PRM-HRE-ENGAGEMENT-BASE-092,https://app.agentartifacts.io/success?product_id=AA-PRM-HRE-ENGAGEMENT-BASE-092#downloads,AA-PRM-HRE-ENGAGEMENT-BASE-092,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,
AA-PRM-TRD2-ALGO-SIGNALS-093,prompt-algo-signals-pack,Algo Signal Prompts Pack,prompt,prompt_pack,20 battle-tested prompts for generating quantitative entry and exit signals,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Algo%20Signal%20Prompts%20Pack%20RESEARCH%20/%20HIGH%20RISK,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,trading | algo signals | quantitative | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-algo-signals-pack,research,equities,high,RESEARCH / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,Y,N,draft,https://app.agentartifacts.io/products/prompt-algo-signals-pack,https://buy.stripe.com/cNibJ1aD96kE7h7dlsaMU1C,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-ALGO-SIGNALS-093,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-ALGO-SIGNALS-093#downloads,AA-PRM-TRD2-ALGO-SIGNALS-093,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-TRD2-BACKTEST-BRIEF-094,prompt-backtest-brief-pack,Backtest Brief Prompt Pack,prompt,prompt_pack,Structured prompts for backtesting analysis summaries and performance critique,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Backtest%20Brief%20Prompt%20Pack%20RESEARCH%20/%20HIGH%20RISK,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,trading | backtesting | performance | prompts,openai | anthropic,Y,https://agentartifacts.io/sample/prompt-backtest-brief-pack,research,equities,high,RESEARCH / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,Y,N,draft,https://app.agentartifacts.io/products/prompt-backtest-brief-pack,https://buy.stripe.com/dRm6oHfXteRa58Za9gaMU1D,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-BACKTEST-BRIEF-094,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-BACKTEST-BRIEF-094#downloads,AA-PRM-TRD2-BACKTEST-BRIEF-094,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-TRD2-MOMENTUM-SUITE-095,prompt-momentum-strategy-suite,Momentum Strategy Prompt Suite,prompt,prompt_suite,Comprehensive prompt suite for building and stress-testing momentum trading strategies,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Momentum%20Strategy%20Prompt%20Suite%20PAPER%20/%20HIGH%20RISK,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,trading | momentum | strategy | prompts,openai | anthropic | langchain,N,,paper,futures,high,PAPER / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/prompt-momentum-strategy-suite,https://buy.stripe.com/8x26oHfXtdN68lb1CKaMU1E,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-MOMENTUM-SUITE-095,https://app.agentartifacts.io/success?product_id=AA-PRM-TRD2-MOMENTUM-SUITE-095#downloads,AA-PRM-TRD2-MOMENTUM-SUITE-095,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-TRD2-SIGNALFILTER-096,skill-signal-filter-module,Signal Filter & Dedup Skill,skill,skill_module,Deduplicate and rank competing trade signals before position sizing,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Signal%20Filter%20%26%20Dedup%20Skill%20PAPER%20/%20HIGH%20RISK,99,139,29,40,Now $99,Was $139,Save $40 (29% off),MOFU,trading | signal filtering | deduplication | skill,openai | anthropic | langchain,N,,paper,equities,high,PAPER / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/skill-signal-filter-module,https://buy.stripe.com/eVq28rdPl4cw6d3818aMU1F,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-SIGNALFILTER-096,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-SIGNALFILTER-096#downloads,AA-SKL-TRD2-SIGNALFILTER-096,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-TRD2-POSITIONSIZE-097,skill-position-sizing-module,Dynamic Position Sizing Skill,skill,skill_module,Kelly Criterion and volatility-adjusted position sizing for automated strategies,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Dynamic%20Position%20Sizing%20Skill%20PAPER%20/%20HIGH%20RISK,119,159,25,40,Now $119,Was $159,Save $40 (25% off),BOFU,trading | position sizing | kelly criterion | skill,openai | anthropic | langchain | langgraph,N,,paper,futures,high,PAPER / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/skill-position-sizing-module,https://buy.stripe.com/28E3cvcLhdN630R3KSaMU1G,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-POSITIONSIZE-097,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-POSITIONSIZE-097#downloads,AA-SKL-TRD2-POSITIONSIZE-097,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-TRD2-LIVEORDER-098,skill-live-order-router,Live Order Router Skill,skill,skill_module,Broker-agnostic order routing skill for live execution with pre-trade risk gates,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Live%20Order%20Router%20Skill%20LIVE%20/%20HIGH%20RISK,149,199,25,50,Now $149,Was $199,Save $50 (25% off),BOFU,trading | order routing | live execution | skill,openai | anthropic | langchain,N,,live,equities,high,LIVE / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/skill-live-order-router,https://buy.stripe.com/6oU00j12z10k1WN5T0aMU1H,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-LIVEORDER-098,https://app.agentartifacts.io/success?product_id=AA-SKL-TRD2-LIVEORDER-098#downloads,AA-SKL-TRD2-LIVEORDER-098,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-AGT-TRD2-ALGORUNNER-099,agent-algo-strategy-runner,Algo Strategy Runner Agent,agent,agent_config,"End-to-end agent that ingests signals, validates risk, and submits paper or live orders",https://placehold.co/1200x800/16324F/EAF5FF.png?text=Algo%20Strategy%20Runner%20Agent%20LIVE%20/%20HIGH%20RISK,499,599,17,100,Now $499,Was $599,Save $100 (17% off),BOFU,trading | algo | agent | execution | automation,openai | anthropic | langchain | langgraph,N,,live,equities,high,LIVE / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/agent-algo-strategy-runner,https://buy.stripe.com/cNi3cv7qX38s0SJftAaMU1I,https://app.agentartifacts.io/success?product_id=AA-AGT-TRD2-ALGORUNNER-099,https://app.agentartifacts.io/success?product_id=AA-AGT-TRD2-ALGORUNNER-099#downloads,AA-AGT-TRD2-ALGORUNNER-099,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-UTL-TRD2-TRADELOG-100,utility-trade-log-schema,Trade Log & Attribution Utility,utility,utility_module,Structured trade log schema with PnL attribution and export templates for review,https://placehold.co/1200x800/16324F/EAF5FF.png?text=Trade%20Log%20%26%20Attribution%20Utility%20RESEARCH%20/%20HIGH%20RISK,69,99,30,30,Now $69,Was $99,Save $30 (30% off),BOFU,trading | trade log | attribution | utility,openai | anthropic | langchain,N,,research,equities,high,RESEARCH / HIGH RISK,Y,This asset is tooling and education only — not investment advice. Past performance is not indicative of future results.,1.0,I understand this is not investment advice.,Y,N,N,draft,https://app.agentartifacts.io/products/utility-trade-log-schema,https://buy.stripe.com/fZu28r7qX8sMdFvbdkaMU1J,https://app.agentartifacts.io/success?product_id=AA-UTL-TRD2-TRADELOG-100,https://app.agentartifacts.io/success?product_id=AA-UTL-TRD2-TRADELOG-100#downloads,AA-UTL-TRD2-TRADELOG-100,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-PRM-VIB-CURSORRULES-101,prompt-cursor-rules-pack,Cursor Rules Prompt Pack,prompt,prompt_pack,30 ready-to-use .cursorrules prompt templates to supercharge AI-assisted coding,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Cursor%20Rules%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,vibe coding | cursor | AI coding | prompts,cursor | openai | anthropic,Y,https://agentartifacts.io/sample/prompt-cursor-rules-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-cursor-rules-pack,https://buy.stripe.com/4gM7sLcLh10k30RftAaMU1K,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-CURSORRULES-101,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-CURSORRULES-101#downloads,AA-PRM-VIB-CURSORRULES-101,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-VIB-REFACTOR-102,prompt-ai-refactor-pack,AI Refactor Prompt Pack,prompt,prompt_pack,"Targeted prompts for AI-driven code refactoring, cleanup, and pattern enforcement",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=AI%20Refactor%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,vibe coding | refactoring | code quality | prompts,cursor | openai | anthropic,Y,https://agentartifacts.io/sample/prompt-ai-refactor-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-ai-refactor-pack,https://buy.stripe.com/7sYfZh12zbEY30RgxEaMU1L,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-REFACTOR-102,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-REFACTOR-102#downloads,AA-PRM-VIB-REFACTOR-102,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-VIB-FEATUREBUILD-103,prompt-feature-build-suite,Feature Build Prompt Suite,prompt,prompt_suite,Full lifecycle prompts from spec to implementation and test generation for LLM-driven dev,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Feature%20Build%20Prompt%20Suite,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,vibe coding | feature development | TDD | prompts,cursor | openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/prompt-feature-build-suite,https://buy.stripe.com/6oU28r6mT38sbxn0yGaMU1M,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-FEATUREBUILD-103,https://app.agentartifacts.io/success?product_id=AA-PRM-VIB-FEATUREBUILD-103#downloads,AA-PRM-VIB-FEATUREBUILD-103,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-VIB-CODEPLAN-104,skill-code-planner-module,Code Planner Decomposition Skill,skill,skill_module,Breaks natural language feature requests into ordered implementation tasks with test stubs,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Code%20Planner%20Decomposition%20Skill,89,129,31,40,Now $89,Was $129,Save $40 (31% off),MOFU,vibe coding | planning | task decomposition | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-code-planner-module,https://buy.stripe.com/9B6aEXdPlcJ2bxnchoaMU1N,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-CODEPLAN-104,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-CODEPLAN-104#downloads,AA-SKL-VIB-CODEPLAN-104,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-VIB-PRREVIEW-105,skill-pr-review-module,AI Pull Request Review Skill,skill,skill_module,"Automated PR review skill covering logic errors, security smells, and code style",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=AI%20Pull%20Request%20Review%20Skill,99,139,29,40,Now $99,Was $139,Save $40 (29% off),MOFU,vibe coding | PR review | code quality | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-pr-review-module,https://buy.stripe.com/cNi9ATcLh5gA44VepwaMU1O,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-PRREVIEW-105,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-PRREVIEW-105#downloads,AA-SKL-VIB-PRREVIEW-105,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-VIB-TESTGEN-106,skill-test-generator-module,Automated Test Generator Skill,skill,skill_module,"Generates unit, integration, and edge-case tests from existing code with coverage reports",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Automated%20Test%20Generator%20Skill,109,149,27,40,Now $109,Was $149,Save $40 (27% off),BOFU,vibe coding | testing | TDD | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-test-generator-module,https://buy.stripe.com/fZu14nh1xaAU9pf4OWaMU1P,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-TESTGEN-106,https://app.agentartifacts.io/success?product_id=AA-SKL-VIB-TESTGEN-106#downloads,AA-SKL-VIB-TESTGEN-106,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-AGT-VIB-DEVLOOP-107,agent-vibe-dev-loop,Vibe Dev Loop Agent,agent,agent_config,"Full-cycle agent: spec intake, code generation, test execution, and lint-fix loop",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Vibe%20Dev%20Loop%20Agent,499,599,17,100,Now $499,Was $599,Save $100 (17% off),BOFU,vibe coding | agent | dev loop | automation | cursor,openai | anthropic | cursor | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/agent-vibe-dev-loop,https://buy.stripe.com/dRm7sLbHdgZieJzchoaMU1Q,https://app.agentartifacts.io/success?product_id=AA-AGT-VIB-DEVLOOP-107,https://app.agentartifacts.io/success?product_id=AA-AGT-VIB-DEVLOOP-107#downloads,AA-AGT-VIB-DEVLOOP-107,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-DOC-VIB-VIBEGUIDE-108,doc-vibe-coding-guide,Vibe Coding Workflow Guide,utility,doc,Illustrated guide to structuring LLM-driven development workflows with Cursor and Copilot,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Vibe%20Coding%20Workflow%20Guide,39,49,20,10,Now $39,Was $49,Save $10 (20% off),MOFU,vibe coding | workflow | guide | documentation,cursor | openai | anthropic,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/doc-vibe-coding-guide,https://buy.stripe.com/bJe7sL6mTaAU1WNchoaMU1R,https://app.agentartifacts.io/success?product_id=AA-DOC-VIB-VIBEGUIDE-108,https://app.agentartifacts.io/success?product_id=AA-DOC-VIB-VIBEGUIDE-108#downloads,AA-DOC-VIB-VIBEGUIDE-108,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-PRM-WEB-APIDESIGN-109,prompt-api-design-pack,REST API Design Prompt Pack,prompt,prompt_pack,"Proven prompts for endpoint design, versioning strategy, and OpenAPI spec generation",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=REST%20API%20Design%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,web development | API design | REST | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-api-design-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-api-design-pack,https://buy.stripe.com/4gMeVd3aH24o6d3dlsaMU1S,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-APIDESIGN-109,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-APIDESIGN-109#downloads,AA-PRM-WEB-APIDESIGN-109,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-WEB-UICOMPONENT-110,prompt-ui-component-pack,UI Component Prompt Pack,prompt,prompt_pack,"50 reusable prompts for generating accessible, typed React and Vue components",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=UI%20Component%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,web development | UI components | React | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-ui-component-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-ui-component-pack,https://buy.stripe.com/5kQ8wP7qX9wQ8lbepwaMU1T,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-UICOMPONENT-110,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-UICOMPONENT-110#downloads,AA-PRM-WEB-UICOMPONENT-110,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
